date,market_id,metric_name,primary_value,comparison_value,volume,defect_rate_pct,automation_minutes_saved,quality_score,priority_score
2026-02-26,MKT-MIA,rider_referral_roi,0.153,0.12,26,3.42,25,90,64
2026-02-26,MKT-MIA,vehicle_exterior_roi,1.054,0.992,388,3.54,40,92,79
2026-02-26,MKT-MIA,in_vehicle_roi,2.665,2.628,281,3.26,56,88,48
2026-02-26,MKT-MIA,welcome_drip_roi,2.153,1.901,15,3.0,67,91,62
2026-02-26,MKT-MIA,winback_drip_roi,-0.159,-0.051,5,3.57,29,92,79
2026-02-26,MKT-HOU,paid_search_roi,0.277,0.245,193,4.08,29,93,54
2026-02-26,MKT-HOU,paid_social_roi,1.189,1.122,238,3.59,52,82,83
2026-02-26,MKT-HOU,organic_social_roi,-0.244,-0.518,5,3.86,78,95,47
2026-02-26,MKT-HOU,driver_referral_roi,1.583,1.652,59,3.7,30,82,85
2026-02-26,MKT-HOU,rider_referral_roi,0.875,0.884,25,3.68,51,83,72
2026-02-26,MKT-HOU,vehicle_exterior_roi,-0.322,-0.417,82,3.47,18,89,50
2026-02-26,MKT-HOU,in_vehicle_roi,0.76,0.504,96,3.64,8,83,61
2026-02-26,MKT-HOU,welcome_drip_roi,-0.276,-0.519,2,4.17,15,97,62
2026-02-26,MKT-HOU,winback_drip_roi,-1.0,-0.91,2,3.59,42,95,40
2026-02-26,MKT-DFW,paid_search_roi,1.11,1.215,355,4.08,9,90,53
2026-02-26,MKT-DFW,paid_social_roi,-0.585,-0.816,132,3.95,33,96,46
2026-02-26,MKT-DFW,organic_social_roi,0.503,0.688,12,4.53,34,90,73
2026-02-26,MKT-DFW,driver_referral_roi,1.984,1.772,68,3.77,78,96,36
2026-02-26,MKT-DFW,rider_referral_roi,0.375,0.152,27,3.95,36,96,54
2026-02-26,MKT-DFW,vehicle_exterior_roi,-0.281,-0.463,61,4.17,57,90,63
2026-02-26,MKT-DFW,in_vehicle_roi,-0.321,-0.303,45,4.43,61,83,52
2026-02-26,MKT-DFW,welcome_drip_roi,0.54,0.738,8,4.01,72,92,75
2026-02-26,MKT-DFW,winback_drip_roi,0.436,0.353,8,3.68,12,89,65
2026-02-26,MKT-ATL,paid_search_roi,-0.35,-0.195,110,4.14,72,98,51
2026-02-26,MKT-ATL,paid_social_roi,-0.507,-0.769,53,4.27,61,90,92
2026-02-26,MKT-ATL,organic_social_roi,-0.314,-0.546,6,4.7,55,91,91
2026-02-26,MKT-ATL,driver_referral_roi,1.793,1.765,38,4.61,22,82,84
2026-02-26,MKT-ATL,rider_referral_roi,-0.579,-0.848,21,4.28,62,83,56
2026-02-26,MKT-ATL,vehicle_exterior_roi,-0.484,-0.475,30,4.56,35,82,87
2026-02-26,MKT-ATL,in_vehicle_roi,1.319,1.317,158,4.8,68,90,84
2026-02-26,MKT-ATL,welcome_drip_roi,0.637,0.472,6,4.59,13,94,65
2026-02-26,MKT-ATL,winback_drip_roi,-0.5,-0.707,2,4.67,59,82,82
2026-02-26,MKT-GSO,paid_search_roi,-0.107,0.027,123,3.33,66,83,51
2026-02-26,MKT-GSO,paid_social_roi,0.403,0.391,141,2.91,34,87,88
2026-02-26,MKT-GSO,organic_social_roi,-1.0,-1.028,1,3.44,30,98,88
2026-02-26,MKT-GSO,driver_referral_roi,-0.149,-0.287,11,3.47,34,89,64
2026-02-26,MKT-GSO,rider_referral_roi,0.092,0.209,9,3.09,28,82,48
2026-02-26,MKT-GSO,vehicle_exterior_roi,0.981,1.067,133,2.83,10,85,53
2026-02-26,MKT-GSO,in_vehicle_roi,0.12,0.024,43,3.32,64,88,35
2026-02-26,MKT-GSO,welcome_drip_roi,-0.388,-0.544,2,2.78,39,83,79
2026-02-26,MKT-GSO,winback_drip_roi,-0.146,-0.172,2,3.36,8,94,75
2026-02-27,MKT-DC,paid_search_roi,0.78,0.565,165,1.18,14,85,59
2026-02-27,MKT-DC,paid_social_roi,3.757,3.712,911,0.75,33,96,84
2026-02-27,MKT-DC,organic_social_roi,-1.0,-1.222,0,0.62,73,83,68
2026-02-27,MKT-DC,driver_referral_roi,1.163,0.946,27,0.71,46,98,55
2026-02-27,MKT-DC,rider_referral_roi,-0.203,-0.274,8,1.06,67,90,40
2026-02-27,MKT-DC,vehicle_exterior_roi,0.497,0.512,52,0.53,68,94,60
2026-02-27,MKT-DC,in_vehicle_roi,-0.555,-0.66,13,1.22,61,88,78
2026-02-27,MKT-DC,welcome_drip_roi,0.513,0.553,5,0.94,70,82,40
2026-02-27,MKT-DC,winback_drip_roi,0.713,0.492,7,0.63,10,84,95
2026-02-27,MKT-BAL,paid_search_roi,1.07,1.075,128,1.65,15,89,74
2026-02-27,MKT-BAL,paid_social_roi,0.377,0.171,213,1.72,47,83,57
2026-02-27,MKT-BAL,organic_social_roi,0.242,0.063,7,1.61,43,82,50
2026-02-27,MKT-BAL,driver_referral_roi,1.004,0.86,66,1.29,71,89,68
2026-02-27,MKT-BAL,rider_referral_roi,1.805,1.986,63,1.24,67,98,61
2026-02-27,MKT-BAL,vehicle_exterior_roi,0.45,0.224,86,1.74,25,83,95
2026-02-27,MKT-BAL,in_vehicle_roi,0.503,0.518,62,1.23,66,95,46
2026-02-27,MKT-BAL,welcome_drip_roi,3.793,3.919,11,1.75,78,89,48
2026-02-27,MKT-BAL,winback_drip_roi,3.126,3.11,14,1.02,63,82,54
2026-02-27,MKT-NYC,paid_search_roi,0.754,0.563,71,2.01,33,98,82
2026-02-27,MKT-NYC,paid_social_roi,0.527,0.695,170,2.21,67,94,44
2026-02-27,MKT-NYC,organic_social_roi,2.444,2.628,22,2.2,80,84,48
2026-02-27,MKT-NYC,driver_referral_roi,0.091,0.03,21,2.05,77,95,76
2026-02-27,MKT-NYC,rider_referral_roi,1.569,1.333,42,2.25,27,83,68
2026-02-27,MKT-NYC,vehicle_exterior_roi,1.871,1.618,97,2.02,41,94,43
2026-02-27,MKT-NYC,in_vehicle_roi,7.26,7.048,280,2.32,24,82,40
2026-02-27,MKT-NYC,welcome_drip_roi,0.97,0.917,9,2.49,69,86,83
2026-02-27,MKT-NYC,winback_drip_roi,-0.397,-0.275,2,2.14,17,88,65
2026-02-27,MKT-MIA,paid_search_roi,0.39,0.508,319,3.33,52,83,49
2026-02-27,MKT-MIA,paid_social_roi,0.219,0.12,270,3.67,17,88,68
2026-02-27,MKT-MIA,organic_social_roi,-0.175,-0.124,6,3.68,44,82,84
2026-02-27,MKT-MIA,driver_referral_roi,0.2,0.248,24,2.9,8,97,61
2026-02-27,MKT-MIA,rider_referral_roi,-0.01,-0.077,36,3.61,53,84,65
2026-02-27,MKT-MIA,vehicle_exterior_roi,0.697,0.805,338,3.09,17,93,67
2026-02-27,MKT-MIA,in_vehicle_roi,0.346,0.329,41,3.1,58,93,50
2026-02-27,MKT-MIA,welcome_drip_roi,-0.555,-0.473,3,3.66,9,91,55
2026-02-27,MKT-MIA,winback_drip_roi,-0.579,-0.641,3,3.01,77,82,78
2026-02-27,MKT-HOU,paid_search_roi,0.092,0.114,118,4.24,78,94,78
2026-02-27,MKT-HOU,paid_social_roi,0.291,0.337,195,4.02,51,84,92
2026-02-27,MKT-HOU,organic_social_roi,-0.203,-0.204,7,3.62,32,96,54
2026-02-27,MKT-HOU,driver_referral_roi,1.24,1.42,50,4.14,79,97,37
2026-02-27,MKT-HOU,rider_referral_roi,-0.127,-0.322,21,4.05,44,89,40
2026-02-27,MKT-HOU,vehicle_exterior_roi,0.011,0.079,81,3.76,14,92,45
2026-02-27,MKT-HOU,in_vehicle_roi,-0.291,-0.31,73,4.1,28,86,36
2026-02-27,MKT-HOU,welcome_drip_roi,1.598,1.664,11,3.9,15,86,93
2026-02-27,MKT-HOU,winback_drip_roi,0.012,-0.138,4,3.99,61,97,86
2026-02-27,MKT-DFW,paid_search_roi,-0.169,-0.412,107,4.03,9,86,82
2026-02-27,MKT-DFW,paid_social_roi,-0.197,0.0,96,4.57,74,94,38
2026-02-27,MKT-DFW,organic_social_roi,-0.745,-0.723,2,3.8,75,84,76
2026-02-27,MKT-DFW,driver_referral_roi,-0.51,-0.594,14,4.66,15,89,75
2026-02-27,MKT-DFW,rider_referral_roi,-0.423,-0.444,6,4.04,67,93,49
2026-02-27,MKT-DFW,vehicle_exterior_roi,1.626,1.806,149,4.53,67,93,93
2026-02-27,MKT-DFW,in_vehicle_roi,2.297,2.04,331,3.71,44,91,79
2026-02-27,MKT-DFW,welcome_drip_roi,-0.06,-0.124,5,4.06,52,98,48
2026-02-27,MKT-DFW,winback_drip_roi,2.216,2.13,13,4.35,27,85,66
2026-02-27,MKT-ATL,paid_search_roi,-0.217,-0.406,126,4.76,47,95,36
2026-02-27,MKT-ATL,paid_social_roi,-0.036,0.101,143,4.27,16,93,67
2026-02-27,MKT-ATL,organic_social_roi,-1.0,-1.105,1,4.01,71,85,55
2026-02-27,MKT-ATL,driver_referral_roi,-0.285,-0.186,33,4.51,47,96,71
2026-02-27,MKT-ATL,rider_referral_roi,-0.416,-0.37,18,4.86,67,83,55
2026-02-27,MKT-ATL,vehicle_exterior_roi,1.391,1.336,274,4.35,46,94,72
2026-02-27,MKT-ATL,in_vehicle_roi,0.121,0.083,38,4.54,79,96,60
2026-02-27,MKT-ATL,welcome_drip_roi,1.78,1.647,13,4.76,19,90,50
2026-02-27,MKT-ATL,winback_drip_roi,-1.0,-0.904,0,4.77,26,97,48
2026-02-27,MKT-GSO,paid_search_roi,-0.412,-0.481,102,2.63,38,87,87
2026-02-27,MKT-GSO,paid_social_roi,0.913,1.033,193,2.97,38,87,49
2026-02-27,MKT-GSO,organic_social_roi,-0.389,-0.31,4,3.49,16,95,74
2026-02-27,MKT-GSO,driver_referral_roi,-0.116,-0.233,14,3.1,75,86,91
2026-02-27,MKT-GSO,rider_referral_roi,0.165,0.201,10,3.4,15,96,55
2026-02-27,MKT-GSO,vehicle_exterior_roi,-0.312,-0.456,61,2.89,44,89,48
2026-02-27,MKT-GSO,in_vehicle_roi,0.534,0.498,55,2.97,35,88,95
2026-02-27,MKT-GSO,welcome_drip_roi,0.196,0.046,2,2.53,64,82,48
2026-02-27,MKT-GSO,winback_drip_roi,-0.523,-0.705,2,2.64,44,84,81
2026-02-28,MKT-DC,paid_search_roi,0.182,0.373,278,1.06,63,97,85
2026-02-28,MKT-DC,paid_social_roi,-0.104,-0.349,201,1.25,9,83,50
2026-02-28,MKT-DC,organic_social_roi,1.85,1.856,20,1.37,41,95,81
2026-02-28,MKT-DC,driver_referral_roi,0.683,0.438,21,1.4,70,90,88
2026-02-28,MKT-DC,rider_referral_roi,2.546,2.355,33,0.43,44,88,44
2026-02-28,MKT-DC,vehicle_exterior_roi,2.777,2.854,366,0.8,24,85,45
2026-02-28,MKT-DC,in_vehicle_roi,3.663,3.813,357,1.03,79,92,49
2026-02-28,MKT-DC,welcome_drip_roi,0.731,0.51,5,0.55,32,98,80
2026-02-28,MKT-DC,winback_drip_roi,1.444,1.423,11,0.92,70,84,89
2026-02-28,MKT-BAL,paid_search_roi,1.38,1.269,317,0.89,77,91,39
2026-02-28,MKT-BAL,paid_social_roi,0.37,0.262,170,1.23,67,90,60
2026-02-28,MKT-BAL,organic_social_roi,-0.396,-0.382,2,1.72,77,89,35
2026-02-28,MKT-BAL,driver_referral_roi,0.007,0.007,34,1.22,24,82,41
2026-02-28,MKT-BAL,rider_referral_roi,1.938,1.898,94,1.76,59,92,55
2026-02-28,MKT-BAL,vehicle_exterior_roi,2.397,2.465,502,0.84,57,98,63
2026-02-28,MKT-BAL,in_vehicle_roi,2.444,2.609,193,1.22,40,92,41
2026-02-28,MKT-BAL,welcome_drip_roi,-1.0,-1.248,1,0.84,33,88,68
2026-02-28,MKT-BAL,winback_drip_roi,4.093,3.876,15,1.56,65,82,50
2026-02-28,MKT-NYC,paid_search_roi,0.594,0.486,195,1.98,13,92,81
2026-02-28,MKT-NYC,paid_social_roi,2.155,2.322,145,2.19,9,95,75
2026-02-28,MKT-NYC,organic_social_roi,0.375,0.341,4,2.76,51,86,70
2026-02-28,MKT-NYC,driver_referral_roi,0.659,0.637,24,2.27,56,97,54
2026-02-28,MKT-NYC,rider_referral_roi,0.521,0.397,29,2.8,78,83,43
2026-02-28,MKT-NYC,vehicle_exterior_roi,0.187,-0.024,107,2.72,19,93,93
2026-02-28,MKT-NYC,in_vehicle_roi,2.451,2.559,140,2.23,13,89,41
2026-02-28,MKT-NYC,welcome_drip_roi,3.141,2.882,17,2.03,47,84,67
2026-02-28,MKT-NYC,winback_drip_roi,3.965,3.803,18,2.05,48,98,90
2026-02-28,MKT-MIA,paid_search_roi,0.851,0.946,324,3.8,62,82,82
2026-02-28,MKT-MIA,paid_social_roi,0.608,0.577,446,3.76,34,85,89
2026-02-28,MKT-MIA,organic_social_roi,-0.775,-1.015,2,2.92,19,98,94
2026-02-28,MKT-MIA,driver_referral_roi,0.341,0.378,23,3.15,78,82,94
2026-02-28,MKT-MIA,rider_referral_roi,0.408,0.308,54,3.78,11,86,91
2026-02-28,MKT-MIA,vehicle_exterior_roi,1.111,1.106,116,3.66,77,96,38
2026-02-28,MKT-MIA,in_vehicle_roi,0.654,0.553,162,3.28,71,92,55
2026-02-28,MKT-MIA,welcome_drip_roi,0.361,0.156,5,3.58,67,98,39
2026-02-28,MKT-MIA,winback_drip_roi,0.085,-0.007,7,3.55,57,87,60
2026-02-28,MKT-HOU,paid_search_roi,-0.055,0.07,324,3.43,69,94,40
2026-02-28,MKT-HOU,paid_social_roi,-0.25,-0.064,72,4.27,19,85,44
2026-02-28,MKT-HOU,organic_social_roi,0.428,0.26,15,4.23,11,97,35
2026-02-28,MKT-HOU,driver_referral_roi,0.86,0.997,78,3.9,26,86,59
2026-02-28,MKT-HOU,rider_referral_roi,0.976,0.743,54,4.34,39,92,37
2026-02-28,MKT-HOU,vehicle_exterior_roi,1.423,1.145,197,3.61,53,96,35
2026-02-28,MKT-HOU,in_vehicle_roi,0.09,0.186,75,3.74,51,83,78
2026-02-28,MKT-HOU,welcome_drip_roi,1.484,1.36,12,4.16,74,90,80
2026-02-28,MKT-HOU,winback_drip_roi,-0.305,-0.135,5,4.3,14,85,83
2026-02-28,MKT-DFW,paid_search_roi,1.759,1.746,321,3.99,58,84,82
2026-02-28,MKT-DFW,paid_social_roi,0.889,1.02,133,4.31,46,90,57
2026-02-28,MKT-DFW,organic_social_roi,-0.323,-0.598,7,4.49,62,95,54
2026-02-28,MKT-DFW,driver_referral_roi,-0.707,-0.825,5,4.54,53,97,58
2026-02-28,MKT-DFW,rider_referral_roi,0.204,0.16,47,4.63,34,83,43
2026-02-28,MKT-DFW,vehicle_exterior_roi,0.127,-0.068,182,3.89,46,84,59
2026-02-28,MKT-DFW,in_vehicle_roi,0.637,0.629,199,4.06,67,88,54
2026-02-28,MKT-DFW,welcome_drip_roi,2.348,2.245,15,4.02,44,84,93
2026-02-28,MKT-DFW,winback_drip_roi,0.212,0.406,12,3.83,29,84,67
2026-02-28,MKT-ATL,paid_search_roi,-0.346,-0.255,130,4.68,43,97,59
2026-02-28,MKT-ATL,paid_social_roi,1.245,1.307,426,4.65,24,86,69
2026-02-28,MKT-ATL,organic_social_roi,-0.322,-0.326,5,4.77,52,82,71
2026-02-28,MKT-ATL,driver_referral_roi,-0.139,-0.227,31,4.29,61,95,62
2026-02-28,MKT-ATL,rider_referral_roi,0.652,0.41,26,4.05,24,86,78
2026-02-28,MKT-ATL,vehicle_exterior_roi,0.344,0.334,179,4.34,36,95,66
2026-02-28,MKT-ATL,in_vehicle_roi,-0.587,-0.533,34,4.73,23,90,53
2026-02-28,MKT-ATL,welcome_drip_roi,-0.191,-0.427,2,4.35,47,86,90
2026-02-28,MKT-ATL,winback_drip_roi,-0.687,-0.759,3,4.7,53,94,92
2026-02-28,MKT-GSO,paid_search_roi,-0.121,-0.33,103,2.76,19,91,73
2026-02-28,MKT-GSO,paid_social_roi,0.108,0.222,64,3.3,51,84,81
2026-02-28,MKT-GSO,organic_social_roi,-0.457,-0.448,2,2.64,76,89,71
2026-02-28,MKT-GSO,driver_referral_roi,0.572,0.421,8,3.2,55,97,53
2026-02-28,MKT-GSO,rider_referral_roi,-0.75,-0.833,4,2.82,16,86,90
2026-02-28,MKT-GSO,vehicle_exterior_roi,-0.831,-0.676,16,2.69,75,93,67
2026-02-28,MKT-GSO,in_vehicle_roi,-0.25,-0.09,20,2.59,16,90,49
2026-02-28,MKT-GSO,welcome_drip_roi,-0.469,-0.307,4,2.96,13,94,75
2026-02-28,MKT-GSO,winback_drip_roi,-1.0,-1.113,1,2.5,62,88,50
2026-03-01,MKT-DC,paid_search_roi,0.499,0.673,345,0.61,31,98,62
2026-03-01,MKT-DC,paid_social_roi,4.05,4.184,471,0.7,20,85,53
2026-03-01,MKT-DC,organic_social_roi,-0.568,-0.64,2,0.44,59,95,92
2026-03-01,MKT-DC,driver_referral_roi,0.312,0.036,37,0.65,24,87,77
2026-03-01,MKT-DC,rider_referral_roi,0.429,0.606,21,0.49,34,90,69
2026-03-01,MKT-DC,vehicle_exterior_roi,0.74,0.481,133,0.53,35,87,50
2026-03-01,MKT-DC,in_vehicle_roi,1.724,1.834,223,0.82,46,96,62
2026-03-01,MKT-DC,welcome_drip_roi,-0.119,-0.308,2,1.37,39,95,83
2026-03-01,MKT-DC,winback_drip_roi,2.604,2.499,17,0.78,68,89,57
2026-03-01,MKT-BAL,paid_search_roi,0.572,0.382,153,1.4,16,90,66
2026-03-01,MKT-BAL,paid_social_roi,2.191,1.952,678,1.25,21,90,65
2026-03-01,MKT-BAL,organic_social_roi,-0.46,-0.736,4,1.1,58,95,81
2026-03-01,MKT-BAL,driver_referral_roi,1.459,1.293,51,1.71,78,92,82
2026-03-01,MKT-BAL,rider_referral_roi,0.21,0.338,24,0.94,68,84,45
2026-03-01,MKT-BAL,vehicle_exterior_roi,3.153,3.245,388,1.1,44,95,70
2026-03-01,MKT-BAL,in_vehicle_roi,1.271,1.213,85,1.13,68,89,74
2026-03-01,MKT-BAL,welcome_drip_roi,-0.078,0.073,5,1.73,73,88,79
2026-03-01,MKT-BAL,winback_drip_roi,-0.669,-0.801,3,1.61,8,85,52
2026-03-01,MKT-NYC,paid_search_roi,2.654,2.669,458,2.19,34,85,43
2026-03-01,MKT-NYC,paid_social_roi,1.787,1.899,145,2.56,26,87,59
2026-03-01,MKT-NYC,organic_social_roi,0.46,0.301,10,2.5,46,82,48
2026-03-01,MKT-NYC,driver_referral_roi,1.471,1.473,48,2.83,45,96,40
2026-03-01,MKT-NYC,rider_referral_roi,1.53,1.442,65,1.95,57,85,45
2026-03-01,MKT-NYC,vehicle_exterior_roi,1.554,1.403,160,1.95,18,88,49
2026-03-01,MKT-NYC,in_vehicle_roi,1.095,1.196,44,2.6,76,85,53
2026-03-01,MKT-NYC,welcome_drip_roi,-0.002,-0.011,4,2.52,12,84,51
2026-03-01,MKT-NYC,winback_drip_roi,0.981,1.141,7,1.94,47,87,92
2026-03-01,MKT-MIA,paid_search_roi,0.884,0.823,118,2.87,17,83,50
2026-03-01,MKT-MIA,paid_social_roi,1.947,2.002,294,3.09,27,83,48
2026-03-01,MKT-MIA,organic_social_roi,-0.079,-0.329,6,3.43,34,94,38
2026-03-01,MKT-MIA,driver_referral_roi,1.448,1.227,35,3.62,20,91,94
2026-03-01,MKT-MIA,rider_referral_roi,0.946,0.879,25,3.49,45,84,42
2026-03-01,MKT-MIA,vehicle_exterior_roi,2.398,2.562,156,3.76,35,95,65
2026-03-01,MKT-MIA,in_vehicle_roi,0.793,0.615,179,2.91,71,91,74
2026-03-01,MKT-MIA,welcome_drip_roi,1.314,1.457,8,3.12,14,84,80
2026-03-01,MKT-MIA,winback_drip_roi,-0.481,-0.371,2,2.9,78,90,87
2026-03-01,MKT-HOU,paid_search_roi,0.96,1.159,212,4.05,44,97,81
2026-03-01,MKT-HOU,paid_social_roi,0.394,0.155,337,3.78,57,91,67
2026-03-01,MKT-HOU,organic_social_roi,0.553,0.417,18,3.76,65,93,95
2026-03-01,MKT-HOU,driver_referral_roi,0.329,0.222,41,3.5,27,94,60
2026-03-01,MKT-HOU,rider_referral_roi,0.557,0.439,25,3.5,43,85,88
2026-03-01,MKT-HOU,vehicle_exterior_roi,0.335,0.516,122,4.12,64,85,91
2026-03-01,MKT-HOU,in_vehicle_roi,0.569,0.294,38,4.22,20,97,43
2026-03-01,MKT-HOU,welcome_drip_roi,-0.544,-0.725,6,3.58,37,86,70
2026-03-01,MKT-HOU,winback_drip_roi,-0.378,-0.431,3,3.77,46,83,35
2026-03-01,MKT-DFW,paid_search_roi,0.03,-0.198,121,3.77,22,89,57
2026-03-01,MKT-DFW,paid_social_roi,0.778,0.533,277,3.83,75,86,94
2026-03-01,MKT-DFW,organic_social_roi,-0.457,-0.524,2,3.71,67,98,50
2026-03-01,MKT-DFW,driver_referral_roi,0.029,-0.208,13,4.38,50,89,54
2026-03-01,MKT-DFW,rider_referral_roi,0.832,0.717,29,3.95,79,95,86
2026-03-01,MKT-DFW,vehicle_exterior_roi,-0.093,-0.16,132,4.28,10,94,49
2026-03-01,MKT-DFW,in_vehicle_roi,1.229,1.206,226,4.25,22,86,41
2026-03-01,MKT-DFW,welcome_drip_roi,3.182,2.988,12,4.07,9,92,87
2026-03-01,MKT-DFW,winback_drip_roi,2.148,1.979,15,4.21,43,87,71
2026-03-01,MKT-ATL,paid_search_roi,-0.49,-0.719,163,4.44,77,95,35
2026-03-01,MKT-ATL,paid_social_roi,-0.734,-0.713,46,4.81,18,94,55
2026-03-01,MKT-ATL,organic_social_roi,-1.0,-1.065,1,4.06,36,82,67
2026-03-01,MKT-ATL,driver_referral_roi,0.401,0.471,36,4.38,71,87,55
2026-03-01,MKT-ATL,rider_referral_roi,-0.077,-0.123,14,4.68,43,84,64
2026-03-01,MKT-ATL,vehicle_exterior_roi,-0.512,-0.47,58,4.25,66,91,89
2026-03-01,MKT-ATL,in_vehicle_roi,0.824,0.945,164,4.37,38,88,49
2026-03-01,MKT-ATL,welcome_drip_roi,0.659,0.704,4,4.45,25,98,59
2026-03-01,MKT-ATL,winback_drip_roi,-1.0,-1.131,0,4.52,64,87,41
2026-03-01,MKT-GSO,paid_search_roi,-0.792,-0.852,25,3.27,23,93,78
2026-03-01,MKT-GSO,paid_social_roi,0.77,0.78,99,3.49,53,83,48
2026-03-01,MKT-GSO,organic_social_roi,-0.349,-0.152,2,2.65,61,85,77
2026-03-01,MKT-GSO,driver_referral_roi,-0.771,-0.612,3,2.56,15,82,46
2026-03-01,MKT-GSO,rider_referral_roi,-0.333,-0.469,11,2.56,55,93,73
2026-03-01,MKT-GSO,vehicle_exterior_roi,-0.464,-0.645,44,2.84,35,86,82
2026-03-01,MKT-GSO,in_vehicle_roi,-0.188,-0.125,18,2.88,64,91,88
2026-03-01,MKT-GSO,welcome_drip_roi,-0.401,-0.496,2,3.41,18,96,66
2026-03-01,MKT-GSO,winback_drip_roi,0.16,-0.005,4,2.57,11,87,70
2026-03-02,MKT-DC,paid_search_roi,2.124,2.024,174,0.57,39,84,78
2026-03-02,MKT-DC,paid_social_roi,1.865,1.761,214,0.62,39,86,44
2026-03-02,MKT-DC,organic_social_roi,-0.296,-0.401,3,1.14,73,93,61
2026-03-02,MKT-DC,driver_referral_roi,0.007,0.193,24,1.16,66,92,84
2026-03-02,MKT-DC,rider_referral_roi,1.887,1.987,64,0.68,52,98,89
2026-03-02,MKT-DC,vehicle_exterior_roi,0.929,0.894,164,0.97,71,95,56
2026-03-02,MKT-DC,in_vehicle_roi,2.046,1.872,253,1.08,11,94,86
2026-03-02,MKT-DC,welcome_drip_roi,0.843,0.625,6,0.79,26,97,46
2026-03-02,MKT-DC,winback_drip_roi,1.325,1.202,8,0.73,57,97,61
2026-03-02,MKT-BAL,paid_search_roi,0.567,0.629,154,1.2,23,82,54
2026-03-02,MKT-BAL,paid_social_roi,1.605,1.621,278,1.76,22,86,87
2026-03-02,MKT-BAL,organic_social_roi,-0.622,-0.709,4,1.06,48,82,74
2026-03-02,MKT-BAL,driver_referral_roi,0.146,0.293,45,1.27,55,82,46
2026-03-02,MKT-BAL,rider_referral_roi,1.589,1.454,29,1.56,8,91,93
2026-03-02,MKT-BAL,vehicle_exterior_roi,3.434,3.494,318,1.49,66,82,48
2026-03-02,MKT-BAL,in_vehicle_roi,1.626,1.354,73,0.98,39,88,63
2026-03-02,MKT-BAL,welcome_drip_roi,2.583,2.548,11,1.6,64,82,60
2026-03-02,MKT-BAL,winback_drip_roi,-0.371,-0.267,2,0.95,25,86,36
2026-03-02,MKT-NYC,paid_search_roi,0.479,0.618,204,2.73,77,88,48
2026-03-02,MKT-NYC,paid_social_roi,2.355,2.105,386,2.61,59,97,81
2026-03-02,MKT-NYC,organic_social_roi,-0.726,-0.663,2,2.35,25,82,70
2026-03-02,MKT-NYC,driver_referral_roi,1.701,1.603,47,2.68,19,88,58
2026-03-02,MKT-NYC,rider_referral_roi,5.117,5.265,43,2.26,75,83,69
2026-03-02,MKT-NYC,vehicle_exterior_roi,0.955,1.033,64,1.98,44,83,52
2026-03-02,MKT-NYC,in_vehicle_roi,1.249,1.357,49,2.55,21,90,67
2026-03-02,MKT-NYC,welcome_drip_roi,-0.244,-0.094,4,2.32,48,94,53
2026-03-02,MKT-NYC,winback_drip_roi,0.845,1.027,7,2.81,21,94,92
2026-03-02,MKT-MIA,paid_search_roi,0.233,0.258,359,3.76,62,98,62
2026-03-02,MKT-MIA,paid_social_roi,0.42,0.369,143,3.5,28,95,39
2026-03-02,MKT-MIA,organic_social_roi,1.669,1.778,21,3.19,77,84,72
2026-03-02,MKT-MIA,driver_referral_roi,0.15,0.232,41,3.49,73,87,53
2026-03-02,MKT-MIA,rider_referral_roi,0.821,1.0,36,3.51,77,90,94
2026-03-02,MKT-MIA,vehicle_exterior_roi,0.983,1.11,197,3.35,34,87,92
2026-03-02,MKT-MIA,in_vehicle_roi,1.085,1.133,185,3.47,15,87,55
2026-03-02,MKT-MIA,welcome_drip_roi,0.151,0.127,5,3.02,8,97,43
2026-03-02,MKT-MIA,winback_drip_roi,2.097,1.916,5,3.3,22,85,91
2026-03-02,MKT-HOU,paid_search_roi,-0.311,-0.206,127,4.2,15,82,63
2026-03-02,MKT-HOU,paid_social_roi,-0.738,-0.677,34,3.63,14,93,82
2026-03-02,MKT-HOU,organic_social_roi,0.406,0.16,20,4.13,62,85,78
2026-03-02,MKT-HOU,driver_referral_roi,0.015,0.02,37,3.46,56,98,89
2026-03-02,MKT-HOU,rider_referral_roi,-0.016,-0.212,30,3.7,25,94,78
2026-03-02,MKT-HOU,vehicle_exterior_roi,1.258,1.18,366,4.18,39,82,64
2026-03-02,MKT-HOU,in_vehicle_roi,0.326,0.147,35,4.0,18,92,37
2026-03-02,MKT-HOU,welcome_drip_roi,-1.0,-0.865,2,3.77,34,90,89
2026-03-02,MKT-HOU,winback_drip_roi,1.789,1.745,20,4.13,53,97,92
2026-03-02,MKT-DFW,paid_search_roi,-0.584,-0.5,52,4.56,72,95,75
2026-03-02,MKT-DFW,paid_social_roi,0.607,0.329,253,4.16,25,95,62
2026-03-02,MKT-DFW,organic_social_roi,-0.511,-0.744,4,4.66,71,86,53
2026-03-02,MKT-DFW,driver_referral_roi,-0.836,-0.955,4,3.75,56,82,55
2026-03-02,MKT-DFW,rider_referral_roi,0.165,0.173,21,4.32,15,88,50
2026-03-02,MKT-DFW,vehicle_exterior_roi,3.194,3.298,311,3.68,15,83,81
2026-03-02,MKT-DFW,in_vehicle_roi,0.748,0.599,50,4.48,47,83,46
2026-03-02,MKT-DFW,welcome_drip_roi,1.225,0.972,20,4.42,14,89,38
2026-03-02,MKT-DFW,winback_drip_roi,0.642,0.586,6,4.31,73,84,43
